    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    9.603	 DELIVER	     1 	   1.29 	   9.57 	      0 	      0 	      0 
    9.686	 DELIVER	     2 	   1.25 	   6.64 	      0 	      0 	      0 
   10.625	 DELIVER	     3 	   1.43 	   7.33 	      0 	      0 	      0 
   20.550	 DELIVER	     4 	   1.09 	   7.15 	      0 	      0 	      0 
   24.076	 DELIVER	     5 	  0.977 	   7.34 	      0 	      0 	      0 
   24.843	 DELIVER	     6 	  0.954 	   6.47 	      0 	      0 	      0 
   29.189	 DELIVER	     7 	   1.16 	    5.3 	      0 	      0 	      0 
   29.373	 DELIVER	     8 	   1.25 	   6.52 	      0 	      0 	      0 
   29.884	 DELIVER	     9 	    1.6 	   7.63 	      0 	      0 	      0 
   32.184	 DELIVER	    10 	   1.05 	   4.38 	      0 	      0 	      0 
   33.410	 DELIVER	    11 	   1.02 	   7.64 	      0 	      0 	      0 
   34.818	 DELIVER	    12 	   1.35 	   7.12 	      0 	      0 	      0 
   35.518	 DELIVER	    13 	   1.85 	   5.65 	      0 	      0 	      0 
   35.938	 DELIVER	    14 	   2.19 	   7.62 	      0 	      0 	  0.541 
   36.330	 DELIVER	    15 	    2.8 	   7.34 	      0 	      0 	 0.0663 
   37.113	 DELIVER	    16 	   0.92 	   5.56 	      0 	      0 	      0 
   37.123	 DELIVER	    17 	   2.69 	   10.5 	      0 	      0 	      0 
   39.471	 DELIVER	    18 	   1.54 	   4.74 	      0 	      0 	 0.0613 
   39.811	 DELIVER	    19 	   1.14 	   6.16 	      0 	      0 	      0 
   41.001	 DELIVER	    20 	    2.6 	   7.94 	      0 	      0 	      0 
   42.513	 DELIVER	    21 	   1.66 	    8.3 	      0 	      0 	      0 
   42.611	 DELIVER	    22 	   2.16 	    6.6 	      0 	      0 	      0 
   45.406	 DELIVER	    23 	   2.17 	   6.75 	      0 	      0 	      0 
   46.330	 DELIVER	    24 	   2.16 	   8.22 	      0 	      0 	      0 
   49.135	 DELIVER	    25 	   1.91 	   9.87 	      0 	      0 	      0 
   50.236	 DELIVER	    26 	  0.483 	   4.35 	      0 	      0 	      0 
   53.432	 DELIVER	    27 	   2.63 	   10.4 	      0 	      0 	      0 
   53.523	 DELIVER	    28 	  0.658 	   6.88 	      0 	      0 	      0 
   60.002	 DELIVER	    29 	   1.52 	   5.05 	      0 	      0 	      0 
   60.763	 DELIVER	    30 	    2.7 	   8.83 	      0 	      0 	      0 
   61.266	 DELIVER	    31 	  0.933 	   5.26 	      0 	      0 	  0.132 
   61.275	 DELIVER	    32 	  0.479 	   6.45 	      0 	      0 	      0 
   61.848	 DELIVER	    33 	  0.986 	    6.7 	      0 	      0 	      0 
   62.674	 DELIVER	    34 	   1.57 	   6.66 	      0 	      0 	   0.45 
   63.050	 DELIVER	    35 	   2.56 	   7.49 	      0 	   1.41 	      0 
   63.569	 DELIVER	    36 	  0.708 	   7.49 	      0 	    1.6 	  0.992 
   63.690	 DELIVER	    37 	  0.708 	   56.2 	      0 	    1.6 	  0.992 
   64.208	 DELIVER	    38 	  0.642 	   7.64 	      0 	    1.6 	    1.2 
   64.794	 DELIVER	    39 	   1.17 	   6.18 	      0 	    1.6 	      0 
   67.462	 DELIVER	    40 	   1.56 	   7.38 	      0 	   3.68 	      0 
   68.368	 DELIVER	    41 	    2.2 	   7.44 	      0 	   3.68 	    1.9 
   68.784	 DELIVER	    42 	   2.35 	   8.43 	      0 	   3.68 	      0 
   69.297	 DELIVER	    43 	   1.63 	   8.92 	      0 	   4.32 	   1.26 
   69.485	 DELIVER	    44 	   1.09 	   8.06 	      0 	   4.32 	   1.84 
   69.845	 DELIVER	    45 	   2.84 	   9.85 	      0 	   4.32 	      0 
   71.367	 DELIVER	    46 	    2.8 	     11 	      0 	   5.07 	   2.32 
   72.096	 DELIVER	    47 	   2.85 	   10.3 	      0 	   5.07 	    3.2 
   73.344	 DELIVER	    48 	    1.8 	   10.3 	      0 	   5.07 	   2.43 
   73.552	 DELIVER	    49 	   1.83 	     12 	      0 	   5.07 	   2.76 
   73.872	 DELIVER	    50 	   2.01 	    9.9 	      0 	   5.07 	   3.33 
   75.201	 DELIVER	    51 	   1.71 	    8.8 	      0 	   5.07 	   2.51 
   75.237	 DELIVER	    52 	   2.74 	   11.8 	      0 	   5.07 	   2.75 
   76.368	 DELIVER	    53 	   2.72 	   11.5 	      0 	   5.07 	   3.01 
   76.412	 DELIVER	    54 	   1.24 	   6.77 	      0 	   5.07 	   1.49 
   77.000	 DELIVER	    55 	   1.81 	    9.7 	      0 	   5.07 	   2.02 
   77.177	 DELIVER	    56 	  0.789 	    8.9 	      0 	   5.07 	   2.34 
   78.105	 DELIVER	    57 	  0.412 	   5.24 	      0 	   5.07 	      0 
   78.689	 DELIVER	    58 	   1.42 	   10.6 	      0 	   5.07 	   2.48 
   81.078	 DELIVER	    59 	  0.608 	   8.25 	      0 	   5.07 	      0 
   81.117	 DELIVER	    60 	  0.412 	   75.9 	      0 	   5.07 	      0 
   81.685	 DELIVER	    61 	  0.627 	    7.4 	      0 	   5.07 	      0 
   83.629	 DELIVER	    62 	  0.388 	   11.4 	      0 	   5.07 	      0 
   85.161	 DELIVER	    63 	   2.61 	   7.95 	      0 	   5.07 	      0 
   85.256	 DELIVER	    64 	   2.38 	   7.95 	      0 	   5.07 	      0 
   86.104	 DELIVER	    65 	   1.65 	   8.68 	      0 	   5.07 	      0 
   87.388	 DELIVER	    66 	   1.85 	   6.59 	      0 	   5.07 	      0 
   87.390	 DELIVER	    67 	   1.44 	   8.51 	      0 	   5.07 	    0.8 
   88.505	 DELIVER	    68 	   2.89 	   10.1 	      0 	   5.07 	  0.629 
   92.489	 DELIVER	    69 	  0.626 	   4.53 	      0 	   5.07 	      0 
   93.850	 DELIVER	    70 	  0.538 	   4.68 	      0 	   5.07 	      0 
  102.170	 DELIVER	    71 	   1.09 	   4.74 	      0 	   5.07 	      0 
  105.223	 DELIVER	    72 	  0.782 	   7.75 	      0 	   5.07 	      0 
  106.430	 DELIVER	    73 	   1.61 	   5.83 	      0 	   5.07 	      0 
  110.407	 DELIVER	    74 	  0.473 	   6.03 	      0 	   5.07 	      0 
  113.522	 DELIVER	    75 	    1.8 	   5.58 	      0 	   5.07 	      0 
  114.890	 DELIVER	    76 	   1.36 	   6.42 	      0 	   5.07 	      0 
  115.227	 DELIVER	    77 	   2.99 	   8.99 	      0 	   5.07 	      0 
  119.891	 DELIVER	    78 	    1.4 	   6.46 	      0 	   5.21 	      0 
  120.394	 DELIVER	    79 	   2.86 	   6.63 	      0 	   5.21 	      0 
  120.463	 DELIVER	    80 	   2.11 	   6.78 	      0 	   5.21 	      0 
  121.042	 DELIVER	    81 	   2.38 	   7.05 	      0 	   5.21 	  0.846 
  122.695	 DELIVER	    82 	   1.28 	   6.53 	      0 	   5.21 	  0.462 
  123.032	 DELIVER	    83 	  0.799 	   6.17 	      0 	   5.21 	  0.356 
  123.076	 DELIVER	    84 	  0.561 	      6 	      0 	   5.21 	  0.939 
  123.660	 DELIVER	    85 	  0.513 	   6.58 	      0 	   5.21 	  0.829 
  123.906	 DELIVER	    86 	   1.83 	   7.88 	      0 	   5.21 	      0 
  125.869	 DELIVER	    87 	   2.52 	   8.83 	      0 	   5.21 	   0.82 
  126.782	 DELIVER	    88 	    1.8 	   8.83 	      0 	   5.21 	  0.469 
  127.557	 DELIVER	    89 	  0.462 	   8.05 	      0 	   5.21 	  0.875 
  128.083	 DELIVER	    90 	  0.462 	    120 	      0 	   5.21 	  0.875 
  128.726	 DELIVER	    91 	   1.16 	   7.57 	      0 	   5.21 	  0.976 
  128.840	 DELIVER	    92 	   2.88 	   9.16 	      0 	   5.21 	   1.16 
  128.898	 DELIVER	    93 	  0.999 	   7.76 	      0 	   5.21 	      0 
  129.689	 DELIVER	    94 	   1.16 	    122 	      0 	   5.21 	  0.976 
