    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    0.000	   INIT	     1 	   2.61 	   7.13 	      0 	      0 
    0.009	    ARR	     1 	   2.61 	0.00885 	      0 	      0 
    0.009	 TOPPING	     1 	0.00885 	0.00885 	      0 	      0 
    1.191	   COOK	     1 	   1.18 	0.00885 	      0 	      0 
    1.525	    ARR	     2 	   1.18 	0.00885 	      0 	      0 
    1.525	 TOPPING	     2 	   1.18 	0.00885 	      0 	      0 
    4.121	   COOK	     2 	   1.18 	0.00885 	      0 	      0 
    6.557	  READY	     1 	   1.18 	0.00885 	      0 	      0 
    6.557	 FINISH	     1 	   1.18 	0.00885 	      0 	      0 
    7.180	 DELIVER	     1 	   1.18 	   7.17 	      0 	      0 
    7.181	  READY	     2 	   1.18 	   7.17 	      0 	      0 
    7.181	 FINISH	     2 	   1.18 	   7.17 	      0 	      0 
    7.579	 DELIVER	     2 	    2.6 	   6.05 	      0 	      0 
   10.242	    ARR	     3 	    2.6 	   6.05 	      0 	      0 
   10.242	 TOPPING	     3 	    2.6 	   6.05 	      0 	      0 
   12.259	   COOK	     3 	    2.6 	   6.05 	      0 	      0 
   13.979	    ARR	     4 	    2.6 	   6.05 	      0 	      0 
   13.979	 TOPPING	     4 	    2.6 	   6.05 	      0 	      0 
   15.359	    ARR	     5 	    2.6 	   6.05 	      0 	      0 
   15.359	 TOPPING	     5 	    2.6 	   6.05 	      0 	      0 
   15.609	   COOK	     4 	    2.6 	   6.05 	      0 	      0 
   15.686	  READY	     3 	    2.6 	   6.05 	      0 	      0 
   15.686	 FINISH	     3 	    2.6 	   6.05 	      0 	      0 
   15.919	 DELIVER	     3 	   2.02 	   5.68 	      0 	      0 
   16.263	    ARR	     6 	   2.02 	   5.68 	      0 	      0 
   16.263	 TOPPING	     6 	   2.02 	   5.68 	      0 	      0 
   17.082	   COOK	     5 	   2.02 	   5.68 	      0 	      0 
   17.578	   COOK	     6 	   2.02 	   5.68 	      0 	      0 
   18.298	    ARR	     7 	   2.02 	   5.68 	      0 	      0 
   18.298	 TOPPING	     7 	   2.02 	   5.68 	      0 	      0 
   18.378	    ARR	     8 	   2.02 	   5.68 	      0 	      0 
   18.378	 TOPPING	     8 	   2.02 	   5.68 	      0 	      0 
   19.806	  READY	     4 	   2.02 	   5.68 	      0 	      0 
   19.806	 FINISH	     4 	   2.02 	   5.68 	      0 	      0 
   19.889	   COOK	     7 	   2.02 	   5.68 	      0 	      0 
   19.940	   COOK	     8 	   2.02 	   5.68 	      0 	      0 
   20.177	    ARR	     9 	   2.02 	   5.68 	      0 	      0 
   20.177	 TOPPING	     9 	   2.02 	   5.68 	      0 	      0 
   20.894	   COOK	     9 	   2.02 	   5.68 	      0 	      0 
   20.978	 DELIVER	     4 	   1.63 	      7 	      0 	      0 
   21.720	  READY	     5 	   1.63 	      7 	      0 	      0 
   21.720	 FINISH	     5 	   1.63 	      7 	      0 	      0 
   21.833	 DELIVER	     5 	  0.819 	   5.57 	      0 	      0 
   22.226	  READY	     6 	  0.819 	   5.57 	      0 	      0 
   22.226	 FINISH	     6 	  0.819 	   5.57 	      0 	      0 
   23.202	 DELIVER	     6 	   2.22 	   7.84 	      0 	      0 
   23.908	  READY	     7 	   2.22 	   7.84 	      0 	      0 
