    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    5.443	 DELIVER	     1 	  0.475 	    4.1 	      0 	      0 
    7.361	 DELIVER	     2 	  0.922 	   7.36 	      0 	      0 
   11.219	 DELIVER	     3 	   2.26 	   7.22 	      0 	      0 
   13.554	 DELIVER	     4 	  0.571 	    4.7 	      0 	      0 
   15.526	 DELIVER	     5 	   1.55 	   6.25 	      0 	      0 
   18.642	 DELIVER	     6 	   2.67 	   6.53 	      0 	      0 
   20.446	 DELIVER	     7 	   1.54 	   6.78 	      0 	      0 
   21.852	 DELIVER	     8 	  0.755 	   4.43 	      0 	      0 
   22.530	 DELIVER	     9 	   2.88 	   8.18 	      0 	      0 
   28.123	 DELIVER	    10 	  0.839 	   5.02 	      0 	      0 
   29.274	 DELIVER	    11 	   1.13 	   4.77 	      0 	      0 
   31.584	 DELIVER	    12 	   1.19 	   6.16 	      0 	      0 
   33.327	 DELIVER	    13 	  0.709 	   5.38 	      0 	      0 
   34.088	 DELIVER	    14 	   2.08 	   6.99 	      0 	      0 
   34.610	 DELIVER	    15 	   2.18 	   5.84 	      0 	      0 
   35.778	 DELIVER	    16 	   2.83 	   6.26 	      0 	      0 
   40.790	 DELIVER	    17 	   2.72 	   7.49 	      0 	      0 
   42.315	 DELIVER	    18 	  0.555 	   6.65 	      0 	      0 
   46.033	 DELIVER	    19 	   2.36 	   7.07 	      0 	      0 
   48.091	 DELIVER	    20 	    2.7 	   10.4 	      0 	      0 
   49.365	 DELIVER	    21 	   2.22 	     10 	      0 	      0 
   49.960	 DELIVER	    22 	   2.91 	   9.18 	      0 	      0 
   49.961	 DELIVER	    23 	   2.53 	   8.55 	      0 	      0 
   51.685	 DELIVER	    24 	   2.06 	   8.44 	      0 	      0 
   52.873	 DELIVER	    25 	   1.05 	   5.77 	      0 	      0 
   57.945	 DELIVER	    26 	  0.837 	   6.73 	      0 	  0.754 
