    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
   10.033	 DELIVER	     1 	   0.47 	     10 	      0 	      0 	      0 
   11.112	 DELIVER	     2 	   1.24 	   10.3 	      0 	      0 	      0 
   12.354	 DELIVER	     3 	   2.33 	   8.74 	      0 	      0 	      0 
   14.576	 DELIVER	     4 	   2.33 	   5.84 	      0 	      0 	      0 
   16.949	 DELIVER	     5 	   2.19 	   12.5 	      0 	      0 	  0.818 
   17.904	 DELIVER	     6 	   1.62 	   7.36 	      0 	      0 	      0 
   21.768	 DELIVER	     7 	  0.928 	   5.56 	      0 	      0 	      0 
   23.592	 DELIVER	     8 	  0.928 	   4.77 	      0 	      0 	      0 
   26.033	 DELIVER	     9 	   1.89 	    8.3 	      0 	      0 	      0 
   27.614	 DELIVER	    10 	   2.27 	   7.73 	      0 	      0 	      0 
   38.814	 DELIVER	    11 	   2.15 	   6.97 	      0 	      0 	      0 
   47.087	 DELIVER	    12 	    2.6 	   6.36 	      0 	      0 	      0 
   47.387	 DELIVER	    13 	   1.35 	   5.24 	      0 	      0 	      0 
   50.122	 DELIVER	    14 	   2.68 	   11.1 	      0 	      0 	      0 
   56.064	 DELIVER	    15 	   2.65 	   11.8 	      0 	   1.38 	      0 
   56.398	 DELIVER	    16 	   2.98 	    6.6 	      0 	   1.38 	      0 
   56.912	 DELIVER	    17 	   2.04 	   6.99 	      0 	   1.38 	      0 
   57.164	 DELIVER	    18 	   1.39 	    6.4 	      0 	    2.3 	   1.65 
   58.064	 DELIVER	    19 	   2.98 	   51.5 	      0 	    2.3 	      0 
   61.297	 DELIVER	    20 	   1.92 	   9.81 	  0.542 	    2.3 	    1.3 
   62.032	 DELIVER	    21 	   1.82 	   10.5 	  0.542 	    2.3 	   2.24 
   63.725	 DELIVER	    22 	   1.32 	   11.2 	  0.542 	    2.3 	   3.06 
   65.229	 DELIVER	    23 	   1.32 	   54.1 	  0.556 	    2.3 	   3.06 
   66.529	 DELIVER	    24 	   2.19 	     13 	  0.556 	    2.3 	   3.32 
   66.718	 DELIVER	    25 	   1.83 	   11.7 	  0.556 	    2.3 	   1.97 
   68.747	 DELIVER	    26 	   2.48 	   13.6 	  0.556 	    2.3 	   3.67 
   69.935	 DELIVER	    27 	      2 	   13.9 	  0.556 	    2.3 	   3.05 
   70.815	 DELIVER	    28 	   1.25 	   14.5 	  0.556 	    2.3 	   4.78 
   71.287	 DELIVER	    29 	   1.96 	   13.1 	  0.556 	    2.3 	    3.1 
   72.113	 DELIVER	    30 	   1.45 	   13.6 	  0.556 	    2.3 	   3.78 
   76.650	 DELIVER	    31 	   2.38 	   17.6 	  0.556 	    2.3 	   4.15 
   76.944	 DELIVER	    32 	   1.07 	   17.5 	  0.556 	    2.3 	   4.29 
   80.840	 DELIVER	    33 	   2.23 	   21.2 	  0.617 	    2.3 	   5.17 
   81.580	 DELIVER	    34 	  0.595 	   21.3 	  0.617 	    2.3 	    5.3 
   83.641	 DELIVER	    35 	   2.57 	   23.1 	  0.617 	    2.3 	   5.66 
   84.359	 DELIVER	    36 	   1.25 	   23.1 	  0.617 	   28.4 	   5.78 
   84.459	 DELIVER	    37 	  0.905 	   21.7 	  0.617 	   28.4 	   5.61 
   85.153	 DELIVER	    38 	   2.29 	   21.6 	  0.617 	   28.4 	   5.17 
   86.460	 DELIVER	    39 	   2.44 	   22.1 	  0.617 	   28.4 	    4.9 
   86.638	 DELIVER	    40 	  0.414 	   21.8 	  0.617 	   28.4 	   6.23 
   88.058	 DELIVER	    41 	   1.23 	   20.7 	  0.617 	   28.4 	   4.07 
   88.313	 DELIVER	    42 	    2.8 	   20.5 	  0.617 	   28.4 	   3.81 
   88.821	 DELIVER	    43 	   2.69 	   20.6 	  0.617 	   28.4 	   4.46 
   89.103	 DELIVER	    44 	   2.31 	   19.5 	  0.617 	   28.4 	   4.85 
   89.651	 DELIVER	    45 	   2.76 	   19.4 	  0.617 	   28.4 	   5.11 
   91.611	 DELIVER	    46 	   1.75 	   21.1 	  0.617 	   28.4 	   6.25 
   91.949	 DELIVER	    47 	   2.79 	   20.4 	  0.617 	   28.4 	   6.56 
   92.985	 DELIVER	    48 	      1 	   20.2 	  0.617 	   28.4 	   5.71 
   93.532	 DELIVER	    49 	  0.652 	   18.6 	  0.617 	   28.4 	   4.65 
   95.161	 DELIVER	    50 	   2.42 	   19.9 	  0.617 	   28.4 	    4.9 
   96.122	 DELIVER	    51 	  0.955 	     20 	  0.617 	   28.4 	   4.77 
   98.571	 DELIVER	    52 	   1.57 	   21.9 	  0.617 	   28.4 	   5.26 
   99.848	 DELIVER	    53 	   1.65 	   21.9 	  0.617 	   28.4 	   4.62 
  100.106	 DELIVER	    54 	  0.924 	   21.1 	  0.617 	   28.4 	    4.5 
  101.421	 DELIVER	    55 	   2.82 	     22 	  0.617 	   28.4 	    4.8 
  102.052	 DELIVER	    56 	   1.48 	   22.1 	  0.617 	   28.4 	   4.44 
  103.473	 DELIVER	    57 	   2.47 	   23.3 	  0.617 	   28.4 	   5.73 
  104.096	 DELIVER	    58 	   2.27 	   21.4 	  0.617 	   28.4 	   4.33 
  105.412	 DELIVER	    59 	   2.54 	     20 	  0.617 	   28.4 	   2.95 
  105.741	 DELIVER	    60 	   2.64 	   9.03 	  0.617 	   28.4 	      0 
  106.352	 DELIVER	    61 	  0.966 	   5.62 	  0.617 	   28.4 	      0 
  113.360	 DELIVER	    62 	   0.93 	   7.45 	  0.617 	   28.4 	      0 
  116.014	 DELIVER	    63 	   2.61 	   5.82 	  0.617 	   28.4 	      0 
  117.386	 DELIVER	    64 	   1.57 	   7.12 	  0.617 	   28.4 	   1.51 
  117.704	 DELIVER	    65 	   1.63 	   7.55 	  0.617 	   28.4 	      0 
  120.609	 DELIVER	    66 	  0.992 	   8.49 	  0.617 	   28.4 	   0.69 
  123.262	 DELIVER	    67 	   1.26 	    6.6 	  0.617 	   28.4 	      0 
  125.477	 DELIVER	    68 	   2.09 	    6.2 	  0.617 	   28.4 	      0 
  126.858	 DELIVER	    69 	   1.42 	   6.32 	  0.617 	   28.4 	  0.454 
  127.286	 DELIVER	    70 	  0.573 	   6.87 	  0.617 	   28.4 	      0 
  127.308	 DELIVER	    71 	   1.42 	    121 	  0.617 	   28.4 	  0.454 
  127.518	 DELIVER	    72 	   1.82 	    6.9 	  0.617 	   28.4 	  0.748 
  128.999	 DELIVER	    73 	   2.42 	   6.74 	  0.617 	   28.4 	  0.149 
  133.736	 DELIVER	    74 	   0.51 	   6.64 	  0.617 	   28.4 	      0 
  133.896	 DELIVER	    75 	   0.51 	    127 	  0.617 	   28.4 	      0 
  135.132	 DELIVER	    76 	    1.5 	   7.55 	  0.617 	   28.4 	 0.0305 
  136.217	 DELIVER	    77 	   1.09 	   8.58 	  0.617 	   28.4 	 0.0887 
  137.897	 DELIVER	    78 	   1.62 	   9.93 	  0.617 	   28.4 	  0.849 
  138.029	 DELIVER	    79 	   2.51 	   9.36 	  0.617 	   28.4 	   0.44 
  138.061	 DELIVER	    80 	   1.13 	   9.35 	  0.617 	   28.4 	   1.73 
  138.757	 DELIVER	    81 	  0.422 	   8.67 	  0.617 	   28.4 	   1.49 
  138.936	 DELIVER	    82 	   2.94 	   8.29 	  0.617 	   28.4 	  0.968 
  140.128	 DELIVER	    83 	   1.78 	   9.41 	  0.617 	   28.4 	   1.28 
  142.836	 DELIVER	    84 	   2.95 	   11.8 	  0.617 	   28.4 	   2.74 
  143.315	 DELIVER	    85 	   1.43 	   12.3 	  0.617 	   28.4 	   3.51 
  143.974	 DELIVER	    86 	   2.68 	   12.6 	  0.617 	   28.4 	   4.63 
  145.987	 DELIVER	    87 	   1.69 	   14.5 	  0.617 	   28.4 	   5.26 
  147.450	 DELIVER	    88 	   1.22 	   15.5 	  0.617 	   44.5 	   6.48 
  147.842	 DELIVER	    89 	    1.9 	   15.6 	  0.617 	   44.5 	   6.38 
  149.204	 DELIVER	    90 	   1.31 	   16.1 	  0.617 	   44.5 	   6.54 
  151.081	 DELIVER	    91 	   2.04 	   17.2 	  0.617 	   44.5 	   6.73 
  152.259	 DELIVER	    92 	   2.93 	   16.9 	  0.617 	   44.5 	   5.56 
  152.279	 DELIVER	    93 	   2.52 	   15.4 	  0.617 	   44.5 	   5.73 
  153.764	 DELIVER	    94 	   2.99 	   16.6 	  0.617 	   44.5 	   6.65 
  153.964	 DELIVER	    95 	   1.24 	   14.5 	  0.617 	   44.5 	   5.71 
  156.296	 DELIVER	    96 	  0.808 	   15.9 	  0.617 	   44.5 	   5.97 
  156.666	 DELIVER	    97 	   1.37 	   15.9 	  0.617 	   44.5 	   6.08 
  157.666	 DELIVER	    98 	   1.72 	   15.5 	  0.617 	   44.5 	      5 
  158.634	 DELIVER	    99 	   2.11 	   16.4 	  0.617 	   44.5 	   6.01 
  161.031	 DELIVER	   100 	   1.62 	   15.2 	  0.617 	   44.5 	   3.11 
  161.192	 DELIVER	   101 	   2.67 	   15.2 	  0.617 	   44.5 	   4.38 
  162.538	 DELIVER	   102 	  0.486 	   12.3 	  0.617 	   44.5 	  0.263 
  163.976	 DELIVER	   103 	  0.673 	   10.6 	  0.617 	   44.5 	      0 
  166.745	 DELIVER	   104 	   1.98 	   12.5 	  0.617 	   44.5 	      0 
  167.594	 DELIVER	   105 	  0.499 	   11.2 	  0.617 	   44.5 	      0 
  169.282	 DELIVER	   106 	   1.56 	   11.7 	  0.617 	   44.5 	      0 
  169.663	 DELIVER	   107 	   1.87 	   7.04 	  0.617 	   44.5 	      0 
  170.068	 DELIVER	   108 	   2.36 	   6.01 	  0.617 	   44.5 	      0 
  173.850	 DELIVER	   109 	   2.36 	    168 	  0.617 	   44.5 	      0 
  174.465	 DELIVER	   110 	      3 	   7.63 	  0.617 	   44.5 	      0 
  175.841	 DELIVER	   111 	  0.871 	   5.25 	  0.617 	   44.5 	      0 
  176.675	 DELIVER	   112 	  0.374 	    4.2 	  0.617 	   44.5 	      0 
  180.887	 DELIVER	   113 	  0.687 	   7.49 	  0.617 	   44.5 	      0 
  181.352	 DELIVER	   114 	   1.17 	   6.33 	  0.617 	   44.5 	      0 
  182.893	 DELIVER	   115 	  0.477 	   6.33 	  0.617 	   44.5 	      0 
  183.574	 DELIVER	   116 	    1.7 	   7.32 	  0.617 	   44.5 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	   1.64 Time Sample Var. =	 0.4991
 Event Ave. =	  1.736 Event Sample Var. =	 0.5543
 Minimum =	 0.3743
 Maximum =	  2.998
SYSTEM[ID[7]]:
 Time Ave. = 	  11.62 Time Sample Var. =	  202.8
 Event Ave. =	  16.83 Event Sample Var. =	  463.8
 Minimum =	  4.197
 Maximum =	  167.8
RATIO[0]:
 Time Ave. = 	 0.4542 Time Sample Var. =	0.07105
 Event Ave. =	 0.5087 Event Sample Var. =	0.05109
 Minimum =	      0
 Maximum =	 0.6169
RATIO[3]:
 Time Ave. = 	   24.9 Time Sample Var. =	  357.1
 Event Ave. =	  24.25 Event Sample Var. =	  269.8
 Minimum =	      0
 Maximum =	  44.54
WAIT[ID[7]]:
 Time Ave. = 	  1.307 Time Sample Var. =	  4.614
 Event Ave. =	  2.478 Event Sample Var. =	  5.943
 Minimum =	      0
 Maximum =	  6.726
