    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	          RATIO[3] 
    6.151	 DELIVER	     1 	   1.14 	   6.15 	      0 	      0 
    9.261	 DELIVER	     2 	   1.07 	   5.08 	      0 	      0 
   10.023	 DELIVER	     3 	   1.41 	   7.35 	      0 	      0 
   10.378	 DELIVER	     4 	   2.78 	   7.45 	      0 	      0 
   13.979	 DELIVER	     5 	   2.78 	   9.37 	      0 	      0 
   14.408	 DELIVER	     6 	  0.577 	   5.77 	      0 	      0 
   15.189	 DELIVER	     7 	   2.08 	   7.97 	      0 	      0 
   18.513	 DELIVER	     8 	   2.06 	   8.34 	      0 	      0 
   19.216	 DELIVER	     9 	   2.88 	   8.37 	      0 	      0 
   19.918	 DELIVER	    10 	   2.39 	   8.62 	      0 	      0 
   22.930	 DELIVER	    11 	   2.56 	   7.26 	      0 	      0 
   23.504	 DELIVER	    12 	   1.35 	    6.7 	      0 	      0 
   25.071	 DELIVER	    13 	    1.8 	   7.04 	      0 	      0 
   29.541	 DELIVER	    14 	   1.24 	   7.05 	      0 	      0 
   37.555	 DELIVER	    15 	   1.87 	   8.31 	      0 	      0 
   40.167	 DELIVER	    16 	   1.03 	   4.59 	      0 	      0 
   44.158	 DELIVER	    17 	   2.02 	   7.61 	      0 	      0 
   49.985	 DELIVER	    18 	  0.804 	   8.29 	      0 	      0 
   50.233	 DELIVER	    19 	   2.02 	   8.94 	      0 	      0 
   61.081	 DELIVER	    20 	   1.26 	   4.45 	      0 	      0 
   65.621	 DELIVER	    21 	   1.28 	   9.17 	      0 	   2.48 
   67.979	 DELIVER	    22 	   2.63 	   10.5 	      0 	   2.48 
   68.129	 DELIVER	    23 	   1.66 	   8.98 	      0 	   2.48 
   68.389	 DELIVER	    24 	   1.56 	   8.41 	      0 	   2.48 
   68.404	 DELIVER	    25 	   1.88 	   7.42 	      0 	   2.48 
   69.234	 DELIVER	    26 	   2.75 	    8.2 	      0 	   2.48 
   71.011	 DELIVER	    27 	   2.35 	   9.53 	      0 	   2.48 
   74.734	 DELIVER	    28 	   2.31 	   13.2 	      0 	   2.48 
   75.088	 DELIVER	    29 	   2.32 	   13.5 	      0 	   2.48 
   75.296	 DELIVER	    30 	   1.05 	   12.8 	      0 	   2.48 
   76.700	 DELIVER	    31 	   1.94 	   13.8 	      0 	   2.48 
