    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	        RATIO[0]	        RATIO[3]	       WAIT[ID[7]] 
    5.716	 DELIVER	     1 	   2.37 	   5.63 	      0 	      0 	      0 
    8.853	 DELIVER	     2 	   1.35 	   7.24 	      0 	      0 	      0 
   13.693	 DELIVER	     3 	   2.03 	   7.04 	      0 	      0 	      0 
   13.705	 DELIVER	     4 	   1.17 	   4.41 	      0 	      0 	      0 
   14.826	 DELIVER	     5 	   2.66 	   7.34 	      0 	      0 	      0 
   21.406	 DELIVER	     6 	   0.38 	   5.94 	      0 	      0 	      0 
   23.446	 DELIVER	     7 	   1.09 	   4.55 	      0 	      0 	      0 
   32.004	 DELIVER	     8 	  0.493 	   5.77 	      0 	      0 	      0 
   33.555	 DELIVER	     9 	   0.41 	   7.64 	      0 	      0 	      0 
   34.266	 DELIVER	    10 	   1.71 	   6.76 	      0 	      0 	      0 
   34.425	 DELIVER	    11 	  0.512 	   5.69 	      0 	      0 	  0.484 
   35.173	 DELIVER	    12 	   2.65 	   8.03 	      0 	      0 	      0 
   36.871	 DELIVER	    13 	  0.956 	   6.84 	      0 	      0 	      0 
   40.794	 DELIVER	    14 	   1.75 	   5.84 	      0 	      0 	      0 
   43.658	 DELIVER	    15 	   1.21 	   5.12 	      0 	      0 	      0 
   45.528	 DELIVER	    16 	   2.99 	   8.97 	      0 	      0 	      0 
   47.776	 DELIVER	    17 	    1.1 	   4.64 	      0 	      0 	  0.105 
   48.855	 DELIVER	    18 	   1.15 	   6.77 	      0 	      0 	      0 
   49.674	 DELIVER	    19 	   1.21 	   5.65 	      0 	      0 	  0.431 
   50.654	 DELIVER	    20 	   1.08 	   7.51 	      0 	      0 	    1.2 
   51.345	 DELIVER	    21 	   2.03 	   8.92 	      0 	      0 	      0 
   53.948	 DELIVER	    22 	   1.06 	   5.97 	      0 	      0 	  0.372 
   54.629	 DELIVER	    23 	   2.35 	    8.3 	      0 	      0 	      0 
   54.859	 DELIVER	    24 	   1.93 	   8.45 	      0 	      0 	      0 
   70.289	 DELIVER	    25 	   2.41 	    6.2 	      0 	   1.69 	      0 
   72.376	 DELIVER	    26 	    2.5 	   7.36 	      0 	   1.69 	      0 
   73.026	 DELIVER	    27 	  0.451 	   6.93 	      0 	   1.69 	   3.09 
   73.835	 DELIVER	    28 	   1.02 	   7.83 	      0 	   1.69 	   2.17 
   75.741	 DELIVER	    29 	   2.68 	   9.79 	      0 	   1.69 	   1.56 
   77.398	 DELIVER	    30 	   1.71 	   11.2 	      0 	   1.69 	   3.48 
   77.416	 DELIVER	    31 	   1.68 	   12.2 	      0 	   1.69 	    1.3 
   77.482	 DELIVER	    32 	  0.402 	   7.39 	      0 	   1.69 	   1.27 
   78.415	 DELIVER	    33 	   1.35 	   6.34 	      0 	   1.69 	      0 
